team,off_three_attempt_rate,off_two_make_rate,off_three_make_rate,off_reb_rate,off_turnover_rate,off_ft_attempt_rate,off_ft_make_rate,def_three_attempt_rate,def_two_make_rate,def_three_make_rate,def_reb_rate,def_turnover_rate,def_ft_attempt_rate,off_scoring_rate,def_scoring_rate,net_scoring_rate,off_pace,def_pace,total_pace,scoring_margin
PHX,28.541884024163945,52.68668181549875,39.0197561722296,25.097607549680834,15.055564562370478,22.547005551270587,79.97555874970196,19.707332329950564,48.03837650566088,36.03233642014113,70.07094801793315,15.583228647200443,23.316551153792673,112.52055038579955,104.6966542740083,7.823896111791257,103.14694837851803,90.50388395470833,96.41034660302009,7.543045359238163
SAS,24.467341461433293,50.12489600208666,37.508303740249325,26.69139833633965,15.392146224004813,25.497595837043193,74.46372257591976,17.186929867199567,46.66940686081372,35.045713385829224,72.90281216181927,15.797563396859616,23.394866054271994,107.83548015624858,100.82937370853307,7.00610644771551,89.23914311847513,91.94090899451783,90.56786254910607,6.345280857611041
DAL,21.666494948722534,48.98491081306615,37.446327199089374,29.92676537315173,15.421214182206619,26.737292094817207,79.7613209659153,17.167177612981842,46.83063846526746,35.5089767404902,72.92833228683064,15.99422802332971,28.468941887410278,109.05411241079834,102.34267883714116,6.711433573657175,88.17734194956968,93.17760259962635,90.6064767534431,6.0809935007384635
HOU,29.031591916014364,47.48105209925612,36.93570558637627,27.456726594602788,15.455927599413528,24.843722392565333,74.78815270004013,20.8993656783975,45.20586750115495,35.52517118254489,73.73501797710482,15.452968018077623,25.480781099997053,105.35539743493507,100.32032943469676,5.0350680002383115,92.07629687528893,91.5577692692566,91.81418917846338,4.622906859003076
CHI,18.513907737827832,47.31294410221389,37.81877020304964,30.0296184629235,16.69593000191196,25.961380215324915,73.36776090321933,21.530630455675155,46.24599101129399,35.512349661732266,72.19518020905879,18.02484829387253,27.36526885491164,103.45606494983228,100.10462251953085,3.3514424303014323,98.75459163065852,91.53511552312678,95.00569632789845,3.1840612179365184
DET,20.07608405896966,48.1385741822174,34.815547402703984,29.329990076902828,13.938573661878578,25.624643839127497,76.68148549921202,19.461328332814613,47.31693813998466,35.198056560022536,69.6578757038223,16.242623490621444,26.113535543918687,106.78755609503328,103.50769665561859,3.279859439414693,86.41472266937751,91.47085982114577,88.8689315114953,2.914776038886757
UTA,16.437096546479335,49.91146082696699,34.3518317218314,33.20126766695399,16.623486055344944,30.647899534665264,74.17978122957798,22.4311696255618,48.433624462904376,35.62376389664645,73.15041569176135,16.075910290504698,31.76454529384695,107.51464456453274,105.60884893179797,1.9057956327347796,90.42145483868403,94.96682549846412,92.63629118432713,1.7654583917183801
TOR,22.324762230894308,49.13646926259677,36.125519822052304,24.234412120952314,14.483907592269935,25.013531401961348,78.33906115813613,22.955518920411762,49.40625278300211,35.842359142767606,72.9241152428476,15.949468469020974,24.260991518394505,106.48462133904172,105.28222556706469,1.202395771977038,95.02719891566336,93.1849062093663,94.09487759387834,1.1313928298357623
DEN,21.1365071659774,49.69863025732141,34.2575392769575,30.599617474584285,16.645756686249975,28.831893566362442,74.26030281551249,21.909409046182386,48.884325404296405,35.585564248722875,69.43111801240443,16.524090220913752,23.535147866320692,106.1317824026932,105.04537758163967,1.0864048210535344,102.35968364439184,94.15922080518095,98.08600420854972,1.0656110785004569
CLE,20.97203289819564,47.389603732377445,35.32743795063041,30.781548147889037,15.495000618361923,26.99897417673034,70.26564776029794,19.811849183260655,47.86666827568286,34.83026153618906,73.18950066338307,16.43176148011924,26.791498581253403,103.75908344791465,102.6292473532208,1.129836094693843,90.41930285092872,93.19816275192551,91.78557973030654,1.0370266095169989
GSW,27.998051212390173,50.15913956625544,35.67664414153987,27.64671045713326,16.03050200700459,25.291482475561722,71.86123635842756,24.1000126079467,49.01419573564137,36.0945196025773,67.90733537252976,18.169830168244548,28.11735845204343,106.09821986873366,105.51619689330481,0.5820229754288562,105.55351340972497,94.74000916392308,99.85239361903149,0.5811638723784204
BKN,26.23600452257301,48.951965862961735,36.16190077620105,26.31201170472972,15.737850811014573,27.078167564679447,72.81243530904166,22.910218664220725,47.899682618005265,35.797672129082045,72.75885127946566,15.547340040212152,27.78988851714737,105.30948769233461,104.85191463920995,0.457573053124662,93.82141643999596,91.85701453106346,92.82670901681304,0.42475000656337736
LAL,25.88595367088989,50.289994987340314,35.409797790054256,28.2800347944073,16.109444374997526,27.533647900340203,74.501778243462,21.60108221505573,48.88471563237581,35.73576430576044,70.51859916878902,15.444176367269794,28.081947795363533,107.23508666104182,106.88965570618767,0.34543095485415165,93.56455853806762,94.97385478472728,94.26171188343292,0.3256091314208117
MIA,24.482656783600074,50.150924584818625,34.72056290414111,26.60316822856568,15.925654663343789,25.868785656404537,69.38815826079015,23.365612314420435,47.4540186489962,35.721758573312506,71.40067137291236,15.79191677478225,25.762424922353865,104.40233305542223,104.12845567286335,0.2738773825588794,89.6413153004823,92.1850913279216,90.89336144519515,0.2489363592458821
ORL,15.775983786848325,49.22509383580589,35.60977991623933,31.381341741007578,18.182378430943757,30.16964879010698,70.21271871293864,21.045172261594303,46.999854277968,35.64336955577823,71.35567269820721,16.48348030422306,29.813499683216744,103.3901331189994,103.54228195436444,-0.15214883536503976,90.03350106055105,91.6469596595381,90.8310212183541,-0.1381983409338979
WAS,23.662013922984183,48.294824977712025,35.042893544716584,29.78375788873389,14.603206063361204,29.275318262517864,76.04304189308233,23.870408175169107,50.111650483115845,36.563813083731766,69.4547063456945,16.26806089260444,26.6056881465155,107.66912517575511,108.179465721626,-0.5103405458708892,97.15230626150105,93.7374853541644,95.41209050244495,-0.48692658349700435
LAC,14.317467792721999,47.456897093762606,35.17518957819366,29.017391532668345,16.35201151883013,28.512698487616827,78.53153607365375,20.19355460139229,48.064774282975876,35.06788393863747,72.47125595000865,15.177608363113023,27.340209593013476,104.03170373239712,104.76099497670089,-0.7292912443037665,91.24453532400003,92.28402427880572,91.75925907375292,-0.6691922422628893
SAC,23.27128902613381,48.142670420613584,35.26337731555017,25.803887820512887,15.293251935116944,29.980765406264325,76.40927349054752,22.59517350966884,50.00601895573844,36.062141788588306,70.83494949455398,16.719840641382387,26.06415911715687,105.56530868576064,106.47159984542427,-0.9062911596636241,97.18355763692631,94.54810978539213,95.84542986344564,-0.868638657794007
IND,21.04115588146305,46.46052289324057,34.970835209719695,30.29067263041482,17.078750290690202,26.397587900002684,75.98580842922745,18.74630777324887,47.74200477316835,36.27640216421524,70.99597177099811,16.626691652889537,28.575502462909917,101.97206781008359,104.0852516295393,-2.1131838194557133,93.53331470890217,93.77250420416946,93.65056273620173,-1.9790085385706369
NOP,18.95883763593617,46.61171533556847,36.107657238973694,30.56380855937738,15.765032391867878,25.083351663449132,73.90964881494196,23.491280094568346,48.699060808775165,35.64810506558106,72.58579153951261,14.992334399525987,23.80400441616018,103.06262244888804,105.46540665959094,-2.4027842107029045,89.4185366824013,93.03608834056402,91.18937705473975,-2.191083953709624
OKC,21.956648276718095,48.74574324252226,36.12251214461356,29.50359683540851,16.50044037769843,24.346073635961584,78.42880288180936,21.80615161942935,50.455456594313105,35.92812838960396,69.481012801177,16.078040832575695,26.756269535658905,105.77160420032321,108.257882309526,-2.486278109202786,92.70595339870097,92.82445488381396,92.76302905148786,-2.3063468847405635
MIN,16.828094265028636,48.260831593898374,35.476366821454356,27.641235805228455,16.546660990129105,24.286526865164586,78.76880640731744,21.664951016682213,48.982430676785604,35.362731740155354,70.9921826881736,15.302051671707245,25.115807768815397,103.55622979763493,106.08876128183147,-2.5325314841965394,92.76873441457396,91.87696865074163,92.31853514042592,-2.3379959681803326
PHI,12.919282103132185,47.57955752878688,35.038971730497934,29.09946820831251,16.441945007077233,26.945739618777143,76.23195458777141,21.542063429444255,49.332813481321,35.65905313066416,69.59658567827584,16.70984972196334,24.749799967263332,102.8522549284296,105.57618132483033,-2.723926396400728,92.33152070394237,92.0606429985102,92.1937876195192,-2.5112909168097097
