team,off_three_attempt_rate,off_two_make_rate,off_three_make_rate,off_reb_rate,off_turnover_rate,off_ft_attempt_rate,off_ft_make_rate,def_three_attempt_rate,def_two_make_rate,def_three_make_rate,def_reb_rate,def_turnover_rate,def_ft_attempt_rate,off_scoring_rate,def_scoring_rate,net_scoring_rate,off_pace,def_pace,total_pace,scoring_margin
SAC,16.59485949573157,48.34957133142561,36.27168448856886,29.555056282102964,14.366572274799449,25.894246503394395,74.58019795809834,16.11677568350888,45.97283120873954,34.829083986641464,70.73504985120947,15.558918848664671,21.723443387967468,106.44202919098463,100.40411152109155,6.037917669893076,100.69544006267584,93.17899746217239,96.78930072266745,5.844058290899885
SAS,19.086560463860465,47.76525938696315,35.865107799626,29.08377524058654,15.64051585499479,28.26815012221109,74.0724713895378,16.4509671221031,44.3819965203292,34.86450988998137,70.31789801275417,15.732031262043963,21.532864658673372,104.71726244674635,98.31778446220498,6.399477984541363,90.68899869636847,91.77837167339499,91.22843828523554,5.838143823704553
LAL,21.180905555709998,48.530685441096594,35.3854040739193,29.693023192597657,13.806098499041966,26.79773116579458,69.98976138633991,18.724507795753173,44.92848703800371,34.030891838292916,70.27714176141407,14.921445156378024,25.574250395662002,106.47421240898538,100.91938718010385,5.554825228881526,94.02942099601822,92.52186291332904,93.26747288312569,5.180845114052103
DAL,23.89422646065192,48.54735373598929,37.17544945026608,27.563791503625197,13.062303527772084,24.39620803531271,80.00244315967656,19.06277517799699,47.37668453058118,35.29352507900638,69.76975906880412,14.79800814803437,26.274868334139654,109.74768594364843,105.1324482490231,4.6152376946253355,97.08114737645715,92.04525350294207,94.49400797327402,4.361123075144813
MIN,15.375187426232667,47.468868494965314,36.99578705894361,32.72327457721746,14.582412564895272,22.792872746364637,78.99163769685946,19.584477128256538,46.21795534668328,36.103224798583916,71.7078862927948,14.61927863976776,24.556378036342103,106.80407019285832,103.10002540354066,3.7040447893176633,94.73529981725117,89.22034869054684,91.89309414608164,3.4037613654607117
BKN,17.465393670907886,46.867628315935434,34.29009912402435,30.771381468157948,15.441936262348598,23.890773502938316,73.55195880147525,17.64630516615398,44.97099089206746,35.094109992608594,69.17448699991722,16.86690691513283,24.219721838669926,102.4534160690386,99.35845844924548,3.094957619793121,97.27063136171503,89.85284406301157,93.41263590267828,2.891081492719546
OKC,19.583698897645746,48.78051971014648,37.08872773638355,30.853846065889336,15.172263459177218,21.96717435902674,75.52398177979276,20.75114800282672,47.49176879054952,34.998604645655654,67.48083708634238,16.599543646193325,23.529092811381453,106.75726499714611,103.67494252175493,3.08232247539118,89.64946665265332,91.32275666879681,90.47642464668233,2.788775171815055
DET,23.64171243002534,47.40935118326887,36.97582564606196,26.854244594833492,15.871910997240407,24.914691089139637,75.34558228509341,15.342210504939526,46.42100414628088,35.57188458179824,68.85606998218383,16.7878415466583,23.376430897861088,103.89798396733923,101.05391989715497,2.8440640701842597,91.93894157398051,91.00730365488846,91.46874348629336,2.601429668942675
POR,19.94149792126225,47.28823253252051,35.42997143946905,32.860287181850204,15.676672173097089,24.4512400707849,75.85664353850493,19.753188790286995,47.36069861713448,35.70827394178299,71.69064714429956,16.082231586583205,22.38402343449783,105.11578744349967,102.2709224816083,2.844864961891375,89.32221427489742,91.80477360631279,90.54451692971385,2.5758692370472334
BOS,29.0583833060652,45.13172979770938,35.797127453337055,26.549066860419728,14.552613743635714,24.248042172345833,76.31993403409184,23.271393975589653,45.29072399137407,34.789974811571646,70.63358892192761,16.927970809190768,25.654633958485064,102.76670666704109,100.15213527419368,2.6145713928474095,96.22480868920519,91.81040399599036,93.9637294023766,2.4567487886070887
