team,off_three_attempt_rate,off_two_make_rate,off_three_make_rate,off_reb_rate,off_turnover_rate,off_ft_attempt_rate,off_ft_make_rate,def_three_attempt_rate,def_two_make_rate,def_three_make_rate,def_reb_rate,def_turnover_rate,def_ft_attempt_rate,off_scoring_rate,def_scoring_rate,net_scoring_rate,off_pace,def_pace,total_pace,scoring_margin
UTA,27.474710314167304,48.57352340685598,34.47268302557705,30.93781733295604,16.504271580172485,25.13693601330488,72.43418476265843,25.317004968676876,47.39921998465638,35.48236499402439,72.84900131067418,14.548362857273114,23.138187475096654,104.47073742295747,104.24235157923785,0.22838584371962156,88.54254597874314,93.47970221682239,90.94227749843365,0.20769928776263724
MIL,22.334325805814565,48.52273363902487,35.96628320924716,27.52357480586147,17.161442003759543,21.79223856659655,75.55254123385427,29.16013159513869,47.86643002438844,34.68960115821331,70.49625492953113,17.655639716792983,24.251633642738884,102.6263663293181,102.58370627684215,0.04266005247595217,98.54322097825087,92.38286828259423,95.36162544406754,0.040681319456360165
IND,25.38443975763629,47.02846717437495,35.15306934810567,26.866456030952513,14.725890812067583,23.05699191172369,75.59603529796752,25.404255955352788,46.87568015169356,34.837413390953124,74.69096594551334,13.603004009485838,24.583924232086332,103.42767744921983,103.81215004293097,-0.38447259371113773,91.12021915693202,97.06997062272795,93.9990431907453,-0.3614005594191111
BOS,27.93579983291646,48.74866330546731,33.1505786823755,27.42763036803303,14.280595718773576,20.888447880421182,75.44229046533275,26.13510077566696,49.13475427226292,34.395928291330264,72.32397022131256,15.340209087114046,23.454733454841552,104.46636570304084,105.09658957019855,-0.6302238671577101,99.97729121827601,94.23805219292595,97.02076578149804,-0.6114480220541813
DET,28.881408193923345,47.02497019015232,34.50836893234297,29.62532881481779,14.262358585438339,23.324705287858617,70.66535661720394,26.32408829037941,49.193212065816304,35.22709865304323,72.60923231421631,14.753219705118504,21.799829099548102,104.03456916604559,105.83900645370738,-1.8044372876617985,92.55497421898907,95.28219202198703,93.89678939936255,-1.6943086798393685
MIA,26.160905278846318,49.716000001763035,33.90808739775408,26.49369196424401,15.919871430426813,24.912718636446627,74.32812203583987,28.9126030584869,49.60126330582369,35.142470836446876,70.56585663453748,15.95446936056014,24.794542427283517,104.53212265372937,106.70616435815572,-2.174041704426344,89.64234772854628,93.91895752305435,91.72891669878483,-1.9942249040500828
CHA,22.527063960722593,45.29925120892814,32.66245235217266,25.430375392156318,12.863212450864289,23.405373393088357,74.63729381644205,26.380577380861492,47.13075434062887,35.30531253521308,75.70990781089453,13.496249994837273,21.402149312495386,100.71681383014963,103.3780607518588,-2.6612469217091643,91.93956346243573,95.24421399081038,93.56081613283845,-2.4898843392611347
BKN,23.956940215729727,48.85133317523855,33.61101274117569,26.387338358547126,14.530517304983025,22.83752789463233,74.67418847466035,27.94681197983287,49.41018537475464,35.33110058928144,71.90449287938367,14.564825196798232,22.28012768100306,104.25281420516843,106.93833322636944,-2.685519021201003,93.75415699261993,94.12288583945264,93.93617376076502,-2.52267381413377
SAC,20.65349310062965,48.49017450541805,34.400046189311794,29.45291778925373,16.473345246374294,28.658548270784735,76.11056271263067,28.54971952012629,49.778625632662084,34.882442114570786,72.8422923721726,13.606449590408298,23.1489977907457,104.9902919544449,107.93751783228436,-2.9472258778394576,96.10461044640847,96.09035276242345,96.09540004342308,-2.8321484974931144
DEN,28.530431418822815,47.67211622566584,33.05048958259106,28.861298358582342,14.658779221769775,24.28578221500556,73.43944715953445,26.39780829677874,49.529883736857066,34.7687614336153,71.81483614793355,14.673437996784358,26.36953835336635,103.79144077749368,107.42909632472661,-3.6376555472329386,99.22992751554743,94.46860451987739,96.78862765257033,-3.520836882894358
ORL,23.511316195192382,48.577577120438946,34.797171603601114,25.590968560176425,15.551135006073203,20.283010359428832,73.02564471685291,27.57309574492354,49.91932077574216,35.833042521818264,73.01639668713239,15.177960778467655,23.563379974624276,102.19703232210253,106.95035465624608,-4.753322334143547,96.05763746379024,93.71639283917919,94.87057963149132,-4.5095044501551165
LAL,22.226786735842666,46.36075924516273,34.598986260156025,27.44530198421383,13.902255682073712,24.005530808914486,74.04115885394134,27.91940910950206,50.3053486435139,35.527196792975836,73.57338680497116,13.735006017819535,26.116297368342394,102.89704106608299,109.15108347915945,-6.254042413076462,92.78591273143951,96.97639035661679,94.83290200947155,-5.9308899132235915
MIN,18.20015253526128,46.484974458266656,33.80633573721,29.39527721976364,15.592356481395727,25.569553374477998,77.4565195163033,26.715702619667088,52.47176856936003,35.70003153959975,70.14856979210995,15.695827581990654,21.565102593192364,102.50511513213871,109.85521296013418,-7.350097827995469,95.48492674774717,95.21168264012606,95.34606106758922,-7.00802876360811
NYK,23.970469026480217,45.743148983792736,34.80306450733608,27.148134955234955,15.666384978595016,20.76254638906223,76.61043257370277,27.72445288564559,49.051582964660554,36.38358322777998,70.73659761348397,15.09799734261789,25.77787658916499,100.24794860287152,107.9273622966729,-7.679413693801379,89.37525248698952,95.3380425084124,92.25849746434909,-7.084911687972623
PHI,31.71103229146447,45.29688524455806,32.64414662507564,27.848754690590294,17.816352581951904,24.027275935505585,68.31029219335643,27.95030446116215,48.65825024723943,34.97868156701011,70.35149000385988,16.99292049662636,24.985494420021123,96.14103947228514,104.46853365222081,-8.32749417993567,96.58686349219909,96.61433609897085,96.59846849214276,-8.04423184159018
