team,off_three_attempt_rate,off_two_make_rate,off_three_make_rate,off_reb_rate,off_turnover_rate,off_ft_attempt_rate,off_ft_make_rate,def_three_attempt_rate,def_two_make_rate,def_three_make_rate,def_reb_rate,def_turnover_rate,def_ft_attempt_rate,off_scoring_rate,def_scoring_rate,net_scoring_rate,off_pace,def_pace,total_pace,scoring_margin
OKC,24.415627802898847,50.971341176214565,37.15559434665324,28.44823751360507,15.992025527707671,27.013725919767577,82.10270591788503,25.230825377153327,45.43857320073876,35.35948074212706,71.01229021832339,15.443028327705582,21.79481576231181,111.01974639771761,101.39372812233422,9.626018275383387,96.973274329539,92.1258170838201,94.48538753886022,9.095180672057502
MIA,28.579227530882445,52.82383666106778,38.726263576806815,25.05516688025049,15.146769879065685,23.779445433314258,75.02516059118008,27.020085466889434,47.82352832231454,35.552318923059126,69.91618525280525,16.784603257677066,22.834229283759264,111.4994516058513,103.77253219975866,7.726919406092648,92.24200511112008,91.15478538613668,91.69321590167505,7.0850608935769595
SAS,26.078614255171328,51.47181396101178,37.188173397083204,23.566922236980602,15.270646211997457,21.533033731178957,78.65240488719655,21.340939139635626,46.72355025151476,35.65673763681589,73.13544836674046,15.36418748064509,20.364439729681923,108.22816684259809,101.33486435034749,6.893302492250598,95.04943799961521,95.22741506283732,95.1363312480144,6.55803509295516
LAC,26.604158263747497,51.67239185495578,35.803194979545324,30.53244978279715,15.882508366559087,24.228346603639583,71.09270053582625,26.40264273022368,47.0050202707808,36.49619181918716,71.24728150098345,17.129479736939164,24.29262437310325,108.7067210463108,102.79531298468542,5.91140806162538,91.97922701358448,91.64128483410643,91.80800005695708,5.427145516583995
DEN,21.809144120469227,51.23067009046671,34.76696745503193,32.57654452345198,15.749743032644764,26.226598295324603,70.56497854456637,26.665657522214676,47.48227031063899,36.00292997919065,69.25643188717324,16.217121612716713,22.629992626864095,108.49195722263873,104.49682344506228,3.9951337775764557,99.45624584764465,92.40905469128886,95.80117787833987,3.8273852167336595
NYK,35.770631936279464,48.77518605407346,37.28699887639239,27.586073373733573,13.620061076710918,22.471363402884936,75.52348460529522,28.425083315802524,49.7711603372961,35.86250698030602,72.24869230100992,16.44057632299401,23.518162098989723,109.77931982955069,105.84389751582954,3.9354223137211477,89.04262503293855,93.19521966196037,91.06972317627843,3.5839782069233412
HOU,34.93376057397659,50.80619929683412,36.48767637159037,28.750568002197614,16.696157033060754,25.35075452929838,75.32791133996886,26.02053200739345,48.36561094680897,36.26201225207432,72.694030430336,15.200034280347321,21.865787199408082,108.61391467843815,105.03852675029502,3.5753879281431296,100.88343347996302,93.14168319732303,96.85599345247557,3.4629774975829117
IND,24.398107398049373,46.41379586492567,34.961407446383404,31.556266276931222,16.32628742956671,24.57970633511093,74.34657259891378,20.42951474237297,45.02486817448496,34.70902003635949,71.67855199263433,14.971594908407443,22.71686371005244,102.81167792259738,100.23233623191399,2.5793416906833926,89.59420629751713,92.85972795093333,91.19579320731006,2.3522511143455618
MEM,16.57627173249037,46.46183708633875,34.9306211566086,32.451391135285064,15.514258130406173,23.013634831426494,76.94474438971551,23.30740807367495,46.48972683813411,35.04254859879087,71.72280741277443,16.82733664145501,23.076798328983685,103.3035919129393,100.72657731286529,2.5770146000740084,87.49203058874642,91.8460883293688,89.61430399989693,2.3093736978320503
LAL,30.128664860085813,50.07150940545154,35.553345019456074,29.378711072606833,15.674905913504702,27.759555203513102,69.2890152910953,24.042315165608017,48.16282643299103,35.762604934432055,71.70719454827888,13.795897342478591,20.06595037396473,106.97742585651622,105.77472955688141,1.202696299634809,96.19959039599223,93.66883686623345,94.91531499612464,1.1415429812451139
