team,off_three_attempt_rate,off_two_make_rate,off_three_make_rate,off_reb_rate,off_turnover_rate,off_ft_attempt_rate,off_ft_make_rate,def_three_attempt_rate,def_two_make_rate,def_three_make_rate,def_reb_rate,def_turnover_rate,def_ft_attempt_rate,off_scoring_rate,def_scoring_rate,net_scoring_rate,off_pace,def_pace,total_pace,scoring_margin
ORL,34.8033353172255,51.71398793930303,37.111269091208314,26.784681377561252,15.076054973389422,27.0851402941143,72.55231525855092,21.699848463435128,46.33576163919121,35.84118901423833,73.89903118307959,13.9685024658146,23.16667719529191,110.65220677648104,103.01099331254039,7.641213463940645,94.16160760467766,91.85709991385046,92.9931603346246,7.105805888033246
CLE,24.751136969641802,51.674310868234684,37.358041593714766,27.400165697950285,14.965816074695168,27.280341211139092,71.80491783646153,22.69238693185911,47.455266443873704,35.200123857858934,73.72770526579176,14.000589954236736,24.55753770685238,109.97173204175586,104.57445825244736,5.3972737893085,89.137924144598,95.16441536217646,92.05078821230701,4.968233065034725
PHX,26.072453168528703,51.49396592151503,39.854843821501554,29.66578120494084,15.153629705722519,25.754785872319403,76.6119527515956,22.438355906092276,48.100414319440674,35.52124329839949,68.86880152828138,13.650905444080468,25.65095808699664,113.1343315859639,108.23514383654623,4.899187749417678,99.43663381716972,93.01714523053225,96.11771641759235,4.708987387750708
UTA,18.50058793951079,51.542895268078915,36.119820147739034,29.565834520011897,15.908531358221001,27.998155995768887,74.016285323084,23.96852789508393,48.17965005120233,35.393560430187904,73.1974177557355,15.766020620258184,28.416270635097753,109.15817283773579,105.03036251403657,4.127810323699222,93.9397904851122,95.17733626344744,94.55256003236885,3.902950334338026
SAS,23.135791266036453,50.46851355749795,35.759370521923856,28.78267231326694,14.661604307157095,25.10039432044512,74.19188664476506,18.400323135401056,47.76955453170439,35.05988409590324,73.65672380175121,13.72038307155904,24.33037962711172,108.60824882843201,104.66718780764215,3.94106102078986,90.14696979174879,94.51995078929757,92.27983771319478,3.63680471416286
DEN,22.738271812796523,49.77121304058305,35.78997493462397,29.005188182598125,14.504201316471669,30.194703944610303,76.83540532616762,22.45984940417724,48.70792761920033,35.218135875139765,70.54627871548726,15.539215381414294,26.92855610764505,109.9522837667124,106.30959697656878,3.642686790143614,98.70191828341335,92.68155423380621,95.5950352675248,3.482227721723255
LAL,22.85012792104818,49.10578315361265,34.41897116010943,29.629292075644393,14.273092566726712,24.96496289299917,76.36665340215198,23.213890052479364,48.21988093053616,34.27027354256907,72.38612543462794,14.940184255413868,22.50823963747636,107.52597390141949,104.06847013320248,3.457503768217009,92.88151270868963,94.00162596891585,93.43630559624867,3.2305637868730583
BOS,22.73364955137637,51.91690262214591,34.95420303353546,25.991180846250533,15.954899019411272,26.13903989652262,74.30515607598281,21.37354459323968,48.31887095285011,34.96128259299784,71.44372360139471,16.665380562421365,27.019064676396432,107.53390410438894,104.0600209920224,3.4738831123665364,92.89172473961936,92.2865025465947,92.58624540724186,3.2163379435764132
OKC,18.58073486861045,48.86541330083879,34.50637914570463,30.32184174898517,15.694080564443173,27.5484072704199,79.76592539936733,21.14167882261977,47.790769965297784,34.86745047489755,71.3493528040807,15.846201606106838,25.424602347822837,107.23309775983275,103.87208346543935,3.3610142943933994,95.20334808009062,92.75303580389213,93.96026706858136,3.1580180072252335
ATL,21.228870879636442,49.69558888456327,35.84358012181259,30.189006170079175,13.325238221847965,24.26208798207218,75.63294243076076,20.845651125973554,49.12656258143049,35.10071032489325,70.2788000400611,15.030471445947303,24.238474104391788,109.81261823956756,106.61329470523401,3.199323534333544,90.57551306808634,91.88282260268879,91.22267432058084,2.9185084881867853
DAL,22.253234337694373,48.92355396204567,36.78983969787495,26.44874909643322,13.866216926824723,23.563037620694864,80.94105607037557,22.500480810379877,48.84982049089764,35.14879476672538,71.78731292407885,15.317737184652753,23.213158052599997,108.36666913093156,105.26862898514335,3.098040145788204,94.40008924661379,92.44902341555868,93.41243893695989,2.893954859426909
POR,21.535093891124912,48.95355659950148,35.38830474160516,29.582588525280617,13.94455981435431,26.786975442181188,78.69491112522911,22.249038426519775,49.81139239041626,34.989750188072385,72.0055400150372,14.98476742740878,24.80387638438388,109.15677391494134,106.96933420685946,2.1874397080818824,85.66005504636412,91.45347335927794,88.46022802349103,1.9350141536456196
MIA,21.93268520768448,48.94989999817386,34.84999796160048,27.8839823490178,14.524707401288023,24.703046051583716,75.2847526353374,23.647587232446014,47.30695539153035,34.957550551698645,71.69220723363725,15.694153440410702,27.021631740078483,106.15123273081434,104.05526285000903,2.0959698808053133,88.71469584306885,92.52709797657829,90.57894660431342,1.8985074391771364
MIL,25.761518250160965,46.710423871313694,35.53249763929335,28.44653946434007,14.197154932220425,21.60275452295514,75.33301607200289,20.3268156602455,47.982981856788065,35.08641149857852,74.2412697191465,16.004545344360945,27.500944631890068,104.17690362674486,103.36765741517529,0.8092462115695724,92.705122940247,93.24205291560969,92.97090599031583,0.7523635345885396
CHA,21.253846800942743,48.355897920415025,34.78463894202177,29.687161788562122,16.915816524232284,27.623680430406843,75.38122800167248,25.48051739403636,48.755478473463526,34.7291291641912,71.56919506247081,16.503838659664975,22.40729159621448,104.22201282055939,103.79532984183986,0.4266829787195263,89.0347912102917,93.49153114385608,91.20695005416977,0.3891645312903622
TOR,21.12930211342935,51.07731317745945,36.6048985683899,27.09810959988525,14.24039265840347,26.379304606508985,76.2002439056703,23.93881695337297,50.127635522099844,35.94556375803919,70.85196558708927,13.64760068533707,26.72686068259115,110.17717899251755,110.44505670131804,-0.26787770880048356,95.82671353499052,92.87399903429599,94.32530580371824,-0.25267646800605
HOU,26.48778782506148,48.216887750184725,35.284171397111066,29.27431759466651,15.149760867015374,24.975101803466455,76.72407201492149,20.210691348014876,50.07489407679806,35.73945766898354,71.76387425537357,15.267512615412967,23.901274841125485,106.33545480769726,107.06718534706236,-0.7317305393651026,95.05639707759563,94.78081597338894,94.91646705086092,-0.6945327762975644
GSW,23.777622984754444,49.76704622496932,37.06769007662077,24.18643059415574,14.614274230145785,24.630656977672366,77.81204303016193,21.857023768708,51.246161801876,36.21319384299629,68.09931384561187,16.971046731082986,27.43418299516826,107.53198043703856,109.19237611580755,-1.6603956787689924,106.4647138326074,96.39437169185553,101.17734513326421,-1.6799442664859083
