team,off_three_attempt_rate,off_two_make_rate,off_three_make_rate,off_reb_rate,off_turnover_rate,off_ft_attempt_rate,off_ft_make_rate,def_three_attempt_rate,def_two_make_rate,def_three_make_rate,def_reb_rate,def_turnover_rate,def_ft_attempt_rate,off_scoring_rate,def_scoring_rate,net_scoring_rate,off_pace,def_pace,total_pace,scoring_margin
DAL,23.875232101635905,47.47777705399116,37.37431853271932,26.883618048089282,12.85054118594152,22.726438928222915,81.95973657233188,21.33343381983638,46.14646938467425,34.61294459157392,69.37511101467528,16.68177240246666,24.87809103750513,108.46925854007506,101.52420785916831,6.945050680906746,94.32496712659527,93.12284557889176,93.71798235613625,6.508761371756905
SAC,18.195038684400394,48.072728260504554,37.15674827038967,27.67368099472664,15.033906756122049,22.634839402269208,74.65554668419296,16.664086906912146,44.01603301061312,33.93106816763793,69.67318674557059,15.735267599528305,23.765245276629244,104.4423189053483,98.48641549241832,5.955903412929985,102.4334942347002,91.89669419971038,96.87726311784381,5.76991622038882
SAS,19.898662032202736,48.65790181205373,35.238310168779726,30.00062313985234,16.92462421610588,27.742659499733495,72.59539409466566,15.9358237179846,44.36634317551569,34.58023962626949,70.00765766546104,16.217673217405693,22.429837429112368,104.03160592087521,98.09781354469577,5.93379237617944,90.9356770518058,92.34235206009208,91.63162144900542,5.4372301677106885
BKN,15.915642712129458,45.986457957240674,33.89882340692333,30.54649892441597,15.895478195659084,26.82048073086592,75.37104099281436,18.014599406179258,44.581143930770125,35.25854638044973,71.21784376418381,17.471471417837275,24.809262796763395,101.60230779872612,97.86253529947173,3.7397724992543857,95.9933194596695,90.63931076676711,93.23747273908187,3.486869364495989
IND,17.07116294027384,45.98352265122091,34.25923825872062,30.44908056765981,15.766050514631718,27.832460063763953,76.27840605322854,17.617007233707746,45.02722422410189,34.61597815659306,70.06820093887623,16.27550550281533,24.85376390154264,102.48605700129116,99.78547955967521,2.7005774416159483,93.28649448428384,92.90992057888103,93.09580308521572,2.51412425721054
POR,17.653783787345986,48.731434784214215,33.6464765675718,31.712090847338974,16.621193928743114,25.12428064808443,74.12459380989056,19.78530439972844,47.362513161112766,34.541159687121166,70.50030398769167,16.807102875574817,21.506754985247937,104.06770178087893,101.3412941881348,2.7264075927441382,89.90546085079245,90.92108513658816,90.40846656966517,2.464903297038897
DET,23.626217092058248,45.25691482650046,35.59958304435872,28.157645549126702,15.219700937905023,26.202811429641276,77.16622577800818,13.651276169822058,45.50159474195339,34.799321324197294,71.88951026908772,15.698743637916698,25.17258016180684,102.61574402000613,99.86914141070318,2.746602609302954,86.19582898616127,90.9007973982883,88.48396439196165,2.4303028748043154
LAL,19.795247137856,47.414739668003676,35.4484944119311,31.14207208800644,15.344732468050019,26.580255197615077,73.40148597080325,18.481724813532942,45.533847029044644,35.95805225851036,70.70813992034137,15.304351468722594,26.35977094461945,104.76474725545188,102.29684098905977,2.467906266392106,93.1768620903443,94.23342278182909,93.70010023274943,2.3124306452597074
MIN,11.802545620674762,47.82891813908602,36.07063373510152,29.73300998995938,14.769316642966793,23.24885733196381,76.5976670812229,19.63970872497401,45.81941785097657,34.812214636225484,70.93158816999328,14.626622154890828,23.146717212429884,104.50894922279676,102.07868895426104,2.4302602685357186,95.82141733823718,90.82687488528798,93.25535740521909,2.2663478993000212
UTA,10.3928969021031,48.00630302688828,34.947136223597546,33.512312541909324,18.05275466169844,29.698579390373258,74.45529783778015,19.53997516938174,45.37423475910271,34.87578840378164,68.95691648657736,17.216750822972223,27.45633588283586,103.20574245898469,100.74753984270546,2.458202616279223,88.64664779405071,92.99657268331016,90.76760734678399,2.2312516985326964
HOU,19.412978983774607,46.30216430072582,34.75352655756533,31.09299153920509,16.769996377024487,26.174697068608786,76.51995919873994,16.934942548593117,44.88938392250317,34.83641210527089,71.19454074222303,14.632659336039703,23.38890667408309,102.19932777380774,100.44025227501156,1.7590754987961787,88.01106314970245,92.81009706474539,90.34498412768957,1.5892364801814838
PHI,12.018095534943093,46.571057632418864,32.737711832659876,31.720252196562154,15.789480594465816,27.73136368679828,77.50418832191802,19.44072955890633,47.697630255301135,35.119509331834266,70.93570507652696,17.858348367929846,25.59877683894805,103.0167177263476,101.7217217919888,1.294995934358795,93.61084972783709,93.16586681175296,93.38586305904134,1.2093431298804571
NOP,16.15123633652351,44.73155379518036,36.66096169698096,33.08660088733336,16.066006378226298,24.50029295175246,76.84275711724106,15.057303431436047,45.87081352374338,34.60034724426059,70.5641133275479,15.872608214080298,24.87443653776944,101.71797786450283,100.74236201131588,0.9756158531869517,90.15285233757939,92.09419355187852,91.11116735792343,0.8888949927675961
