team,off_three_attempt_rate,off_two_make_rate,off_three_make_rate,off_reb_rate,off_turnover_rate,off_ft_attempt_rate,off_ft_make_rate,def_three_attempt_rate,def_two_make_rate,def_three_make_rate,def_reb_rate,def_turnover_rate,def_ft_attempt_rate,off_scoring_rate,def_scoring_rate,net_scoring_rate,off_pace,def_pace,total_pace,scoring_margin
CLE,25.76151681138694,49.2976958597353,38.583248803322,28.862899606071085,14.176560396642273,25.85397206510351,75.2546304124468,22.507691521852184,46.216260487522106,35.39830464209208,72.0632512174666,15.341974993987664,25.066470815118386,110.28109587697618,102.86681847540085,7.414277401575333,85.79175254760295,94.1259846543245,89.76402287872799,6.655353663042441
BOS,21.30543649115829,50.66387311277731,38.816380440625565,29.4993317488271,16.687358966061794,26.17707140012066,76.16130119961062,22.25704938586401,45.884792358007736,35.994921494649674,72.94970411614688,15.846046360067673,26.628183584639785,108.97208027536327,102.30517662760576,6.666903647757508,91.35294973643717,91.61091647847446,91.4798135925581,6.098871029364025
ORL,33.06082284589766,49.2548846709676,37.77649475156362,26.148043506120334,14.803672261768455,27.83325036380243,71.7689297983986,19.496795316644512,45.79990950635082,35.805508047359545,73.0133617084809,14.167293508738313,24.28009020491582,108.48942280534067,102.71900931428463,5.770413491056033,94.69139897345659,91.76765395408003,93.20460439869939,5.378291066507955
LAL,21.87100792926634,50.216285978726646,36.194241386720016,30.968874891824843,14.245364598865509,25.788889757360465,77.00985235914621,24.818994436292396,48.18014735619796,35.74037855715028,71.18622662820573,15.92081688964899,23.864092016780848,110.68686535570545,105.10089726466929,5.585968091036165,97.07407897718898,93.62769158866956,95.31770024568334,5.324416320833372
POR,23.89613763301874,48.86161694518498,37.89183719369459,33.11267869974274,14.60980441634665,26.55373732527075,76.51100313703094,21.003867786356757,48.24962559413724,36.978664094215816,72.28499188949658,14.796785385555264,23.93320062320705,110.86308041584843,106.12959011971721,4.733490296131222,85.7587962234305,90.42311854710668,88.0273454395762,4.166765854324249
DEN,22.857386543116558,49.585067299083654,36.9588800137112,29.498605938564687,15.966344072491855,30.38222448917274,75.85645236574585,24.472232017655017,46.71439286944831,36.63412072454114,70.01875281134217,15.945352063258566,27.1361110647667,108.69640190819862,105.19082360631135,3.505578301887269,99.38775256086002,91.91521020265226,95.50340855485068,3.347946767861595
SAS,24.724255719462455,49.010703905728356,38.070072690329,24.735992367226608,13.334812174276662,21.95287076101647,75.94148697541507,18.411077469648493,47.05590477902765,37.110588517492225,75.04126231676395,13.163659344218031,22.154561545208896,107.84648468065767,104.35360901479795,3.4928756658597138,87.53419375289631,91.2942625087142,89.37283663394224,3.121682062675524
HOU,25.31557310274492,47.9561153361937,37.29118200207069,28.82416996484421,15.3087118651781,24.459353006928545,80.07538293090747,19.71878639190524,46.64390763449076,36.36366895370192,72.7310920183192,13.638663203008186,22.686650395018077,107.45872433290428,104.33261975313542,3.126104579768864,88.68139855837958,93.65045905081186,91.09631112037225,2.8477659539344495
DAL,24.098549664310923,49.526227944754076,35.43345363536642,28.223091348867985,13.865624984974062,23.644425666502546,81.09069695910236,20.6622520658992,47.636643764652206,36.96062385641953,72.27085131986497,13.960711380218848,24.27707632346753,109.35765224091006,106.310808785061,3.046843455849057,92.03532511156453,93.16581717634227,92.59511582532733,2.8212282269598403
PHX,21.79020115222932,53.0835157562049,37.81511020466113,29.231352808998185,16.014746355392827,27.13232228374466,74.13633115319121,23.455306665539553,49.277309460979104,37.37686490701128,69.99728311949616,14.62603131862196,25.25952722565706,111.6614010898224,109.42634149487887,2.235059594943536,101.23216578086613,93.02623514802784,96.95373189057379,2.1669736872761005
