team,off_three_attempt_rate,off_two_make_rate,off_three_make_rate,off_reb_rate,off_turnover_rate,off_ft_attempt_rate,off_ft_make_rate,def_three_attempt_rate,def_two_make_rate,def_three_make_rate,def_reb_rate,def_turnover_rate,def_ft_attempt_rate,off_scoring_rate,def_scoring_rate,net_scoring_rate,off_pace,def_pace,total_pace,scoring_margin
MIL,42.58480717936492,55.66841620343681,35.60698737459109,23.218053442267635,13.993492562801563,21.970904741189308,74.41901224489969,41.63491781631623,46.607136766282395,35.65122296431568,79.01732666504716,13.587073092660706,19.454481633835307,112.49720115324551,103.47014336191069,9.027057791334826,109.20802487696113,102.41275440266239,105.69856182462951,9.541470260519075
LAL,35.583721112962316,55.28695471207061,35.53923656413294,26.844081606019536,14.970075693953234,22.48391073550306,73.44054634800933,37.62412397444847,50.83811088614257,34.9663035506899,74.89097440157111,15.368662630123506,21.881702446251794,112.39487464428952,107.05483529624513,5.340039348044385,102.07449386355376,99.78071586187612,100.91202984495727,5.388742100631012
TOR,42.13969145204434,51.927574178118576,36.85990140397698,24.46959286504059,14.290221560793476,21.654192401996237,79.59640329386659,43.16251687042404,50.46689210607745,34.75821193136176,73.51951392809346,16.196337547530657,21.85320242547669,111.68544468712254,106.52505593777575,5.160388749346794,102.92815731873493,99.61544678416709,101.2422319498036,5.224492747125249
LAC,37.077493938926246,52.12276630865491,36.40396511966416,26.778574376907354,14.354712452073262,24.47765505893668,78.69754084160185,38.828013239819335,49.94248601143676,34.89515241858058,74.77658266709201,13.920672665181593,23.34471218701071,112.4763689485904,108.21384109393439,4.262527854656014,104.41065950572165,99.63396371316357,101.96376024392069,4.346233682051794
BOS,38.270277521347914,51.766150524000075,36.13110759768281,26.7088303251122,13.701685644309464,22.22867898559261,79.54503835008762,39.65768486174062,51.064120772740495,35.02771103035035,75.0172849465026,14.985885038064694,23.228095484680708,112.31867110831952,108.15241395664327,4.166257151676248,99.62193688865196,100.44010267257413,100.02685296922351,4.16737591542696
DAL,46.066447436069815,53.798101153721674,36.67845690910057,25.697065795582958,12.905439524617938,22.116738342038598,76.94925535382787,38.142913693218176,52.059885552973704,35.09774904980806,75.17815056214587,12.499903487844225,20.516517621365516,115.12817848441028,111.12338341587102,4.004795068539266,98.12621015040529,101.16439254254635,99.61970343427438,3.989564970429263
UTA,40.52203181887236,53.57400433265846,37.75696540985027,24.360010401964175,14.89714763503567,22.213972831081787,76.8375772678305,35.53974879235907,51.042482559914774,35.4608213657871,76.34396037781582,12.51732134053187,20.56543715905439,112.73410661992233,109.72005266314164,3.0140539567806854,97.28561887238068,100.5378081744163,98.88256977507324,2.980374006872017
OKC,34.62973537175432,53.46455594903438,35.50691397437898,22.342321448831353,13.627767580692518,23.881616589580183,79.32245307376384,36.83874762411856,52.18039719820131,35.06871801502216,74.36785654762375,14.05696088553061,18.878807840074543,111.79083789012022,109.39137496269935,2.3994629274208705,99.88545560685971,98.2721237986192,99.06978282228287,2.377142711097047
MIA,41.5548011952077,52.864422042996765,37.73469724719489,23.82571076649023,14.789085586253098,24.22632663280244,77.66727068772883,43.298523861222485,52.610135936280614,35.20787394290241,76.88638723598984,13.762413418257069,22.876652807530316,112.71407079228348,110.35498928688703,2.3590815053964462,97.45800168663328,99.27361760355002,98.35500826637407,2.3202748096431765
HOU,48.891219923439536,54.960713276722714,34.94634241707066,24.570833526550693,14.21863482147776,23.753678737639362,78.4287578121045,38.7467101998023,53.08505097535971,35.296596692904885,73.05392372864476,15.045322117246524,21.771698434444104,112.82321919501055,110.71972235481017,2.1034968402003784,107.74180929850324,99.78187851808921,103.6065158145521,2.1793597864008087
