team,off_three_attempt_rate,off_two_make_rate,off_three_make_rate,off_reb_rate,off_turnover_rate,off_ft_attempt_rate,off_ft_make_rate,def_three_attempt_rate,def_two_make_rate,def_three_make_rate,def_reb_rate,def_turnover_rate,def_ft_attempt_rate,off_scoring_rate,def_scoring_rate,net_scoring_rate,off_pace,def_pace,total_pace,scoring_margin
SAS,21.36724121239412,47.66598852975778,36.15002823756067,30.52498820759907,15.205853980418638,27.454945516267017,72.57658850639143,14.009399730252515,43.908563825935,35.85487607538873,70.99600112493312,16.503726743951507,26.000961095827662,105.48950173524354,97.89317296885436,7.596328766389178,88.61530092987675,92.32399400115457,90.42974201142205,6.869340505785172
PHX,28.837705034584392,50.78036056857043,38.47142392989025,29.196392513417223,14.207402491792124,25.40270260759162,74.78769579793733,19.902063876877246,47.20696231183473,34.785492073419135,67.2779225392059,14.260279221659228,22.43546062396641,112.25368822839543,105.64759718123334,6.606091047162096,105.53625997422742,90.77589514598176,97.59900392856493,6.4474790606443095
MIA,19.653704042142508,50.63233956496151,37.056858695004195,28.552364765377902,14.759571298342047,30.79704200244674,67.6054974350044,19.20345616230283,45.100092166567016,35.28028488056353,71.31758424517756,14.332230689239406,26.882929184674193,108.11385203597881,102.42333745749801,5.690514578480801,90.83355230686769,92.29208955614185,91.55504820686052,5.209953365546523
DAL,19.11245131419834,47.85641663696086,36.13979805587048,30.09955237309414,14.486908370980455,28.747843914806516,78.50155213540998,19.71972836896442,46.588265124727194,34.56322092668684,69.00500496534579,16.372589084815505,26.907203562751807,107.99144514888073,102.7891058872721,5.202339261608628,97.1404821323248,92.08483768067076,94.54304329155828,4.918449860276379
HOU,23.736525510907743,46.83372562100933,36.160530136602745,28.41801056756768,15.246506025100157,26.268169900391563,77.6426778104072,20.499667916369344,44.7713152924116,34.811027385619965,72.62863506532862,14.735637494436505,27.418689944612517,105.02556679276185,101.18677602740269,3.838790765359164,89.86425171607009,91.0220316486489,90.43755776909236,3.471708616056277
MEM,23.780129930283277,47.46592963344911,35.72933102604765,29.18684002217139,16.21200487291855,26.807442222045285,75.1899351631064,19.416738099748116,45.29674666686658,35.35093890317458,68.3206037144763,17.39918486825156,28.727729742827528,104.28326754681012,101.19364846732579,3.0896190794843363,88.27516028366708,91.70539880523468,89.95572046851512,2.77928910268284
DET,16.313541087732187,46.250241625218585,34.8381513585737,32.37627638528225,15.30892452830383,27.663489137132856,73.60090542253258,18.878788417847638,45.34253658580948,34.94952915316334,70.91664034153882,15.372178690157584,23.72381154818556,103.43227665957964,100.77176265511585,2.660514004463792,86.77559850472392,90.43835439576972,88.56728054241349,2.356344902203646
SAC,20.02518072430893,48.06542449931407,36.920709265792574,30.135831067508274,14.046333215619802,25.261554435873705,78.19408918442277,18.596569077375065,48.06864787066809,35.58629257160906,68.48407552672415,15.396078908411756,25.369830040219117,108.23635760720028,105.84015231522062,2.396205291979655,97.31420520151183,92.34955303198412,94.76483653310248,2.270760027942071
OKC,28.16212517943394,47.5015340942526,36.32364853735323,33.402103561262145,15.20365307826017,27.987755064447565,78.53005665554193,20.697054246366,48.37557846660807,35.568477180084834,69.5377342655894,14.91775475675873,27.86045372937016,109.38138859542809,107.14034342565411,2.241045169773983,87.1567634784836,91.7736300725507,89.4037173680035,2.003577689674026
MIN,17.267040073874515,48.16710163522425,34.908058023226204,30.48328961629665,14.592631907022218,24.049612014491426,78.91708289745115,18.813097164108513,45.59568312581417,35.76775978476268,69.79835298648531,13.295799041278972,24.89167404931971,106.48386650597187,104.43465625633743,2.0492102496344415,90.9758752327371,90.3926427751835,90.68139491692253,1.858252439149062
DEN,14.288349516857544,47.8680383082758,34.64609350920285,29.66341636392799,15.782282973545383,28.34057528162711,75.910888178907,19.542175842620598,47.174959683592824,35.1096374690776,69.31842589144041,16.98494761812603,27.36943018156399,104.43471883937512,103.06483000722358,1.3698888321515454,97.05166283623433,92.83117638609384,94.8924390104735,1.2999209245606929
BOS,19.141534772876025,49.1938243084238,35.11867094784267,29.296401793036047,16.318239423741254,28.277463428799475,76.13597906754927,20.881367249106376,46.93690519011213,35.55869079270539,68.73934395107445,16.17613227609836,29.541418867560786,106.05113513765525,104.79980826841624,1.2513268692390085,99.31926411438471,90.70676506167436,94.81576985770991,1.186455204505345
IND,25.260474368240004,46.28425902255995,34.726202151882866,28.066701294027595,15.773231317071312,28.64492186648559,78.74551908931252,17.734125792396156,45.81433867953687,35.84343537358304,70.3212834132168,15.494535277597471,28.490431068915157,104.04331426818874,102.94858604521717,1.0947282229715682,85.90082353256392,92.13963752947697,88.90906488707982,0.9733126260989675
CHI,21.657897357604945,45.36931850419005,35.61000820850088,30.404424120711017,17.374581739088367,25.751302738192276,74.54775932865616,19.627492988014424,44.60130580568744,34.79096412560988,70.60234890904118,16.334112188518272,28.349081967017526,100.282298729454,100.26024781098182,0.022050918472174885,95.0604190797323,92.43854592640511,93.72914230143688,0.02066813675355863
PHI,21.65959193397277,46.19655000932156,34.99203749569922,27.64924095663935,15.906745493646152,26.514297466047072,78.40712353154427,23.840055359811014,46.80086560178125,35.77669908201575,71.28286918235116,17.152904745502877,27.508635899954797,102.6107263119067,102.61539071769654,-0.004664405789839066,102.7199541648448,91.44584742455407,96.75340883466872,-0.00451297160355095
CLE,13.49400677014171,46.46646216709743,34.13505765067305,33.54887077466705,15.1704685245362,27.483812002757084,75.77294022825977,17.630202137497914,46.985699963749354,36.2080259726572,68.54985422683548,16.010656394342977,27.56169142645244,104.29544720792754,104.45769602371,-0.16224881578246197,88.66237097146748,93.27926287410979,90.91027767960851,-0.14750084895971266
LAC,10.63307099718804,47.240950228063475,35.00895707022436,31.75860252743726,16.82911156720495,29.084769192804043,77.50764328278517,19.221523589461686,46.257287341697655,35.962026582326,70.06320244574385,14.983786189525915,26.43613328189148,103.66237738372033,103.9043255106578,-0.2419481269374728,89.77469116421162,92.11668310251287,90.92863099645211,-0.2200001195458022
WAS,22.049152692343377,46.350512380239344,34.678746649139406,32.41906935070599,15.041216506870903,30.37576803902467,72.52476254979719,21.679407710690878,48.38314647248383,35.844714698264035,68.34762897539794,16.520169682038453,25.61936358241203,104.8190266971749,105.59465506717338,-0.7756283699984721,97.12267573974482,92.63899634556411,94.82583186849835,-0.7354960540591254
TOR,24.994711743728683,46.38096122566514,37.79204615352397,26.137576822459778,14.14766753284791,26.267886513091142,77.15417286470165,18.925909235063916,49.00951336837088,35.61098586508302,69.69558761719479,15.234434111347758,27.050041744574322,105.77360909577187,107.1273035687419,-1.3536944729700195,94.94048506125549,92.9252830928415,93.92002855624744,-1.2713902355777857
BKN,18.71486401950462,44.57924069340756,35.983616413736286,28.436906586119182,15.451234559905746,26.309695614727946,76.29345260705938,21.537590923694893,46.0896237231317,36.00665410029371,71.25603938916667,16.842620175501796,29.19502411934284,100.82058612623483,102.35688355170684,-1.5362974254720143,89.41946993830307,91.41229579218711,90.40302959684475,-1.388859416245029
LAL,27.502015131173064,46.86653586015772,35.59145422147154,30.698903849755638,15.411715829928246,27.505179451260787,77.57420977214736,21.864234381295596,47.739021382407024,35.66137099253974,69.35367602768311,13.126101243026891,24.875688040374346,106.33758772389537,107.914620598149,-1.5770328742536321,91.31599196718668,93.47952022625962,92.38306612111957,-1.4569113229735253
GSW,25.0967556150164,45.87219478470551,35.3395801956496,29.134616989059804,14.39661840258212,24.766470158327213,72.18916043826572,18.007942034050092,47.662256828176425,35.77683894528958,68.27627960966599,15.897791623243684,26.043175816297627,103.06669621004248,105.03532864356737,-1.9686324335248884,95.53416994098795,93.92397040579547,94.72022198410086,-1.864693011085781
ORL,13.674090703864039,47.01428647123274,35.161871184323445,31.342303042168563,16.462545084721107,28.656753904852277,75.88526792361621,19.09036073661701,47.75013064547697,35.10009490647651,69.46931256441127,15.153347711503784,27.93579811593491,103.4279876195362,105.76341911895703,-2.335431499420835,99.65134556296277,92.85374835065947,96.13038965017759,-2.245059400406234
NYK,18.731597699345638,47.34440161692464,35.59155629646751,30.079267932116615,15.635144200172313,26.14228144815401,76.59495310251458,20.013323958038995,48.85867925402063,35.83751267495312,69.80409538227923,15.605679711809357,28.713791840689584,104.59400912150565,107.10990989193351,-2.515900770427862,90.86101532403724,93.36037679259385,92.0917634288082,-2.31693738560599
POR,18.08724691744318,47.125467060483324,35.99816711096604,31.44395366212259,17.165001875502156,25.43625023495811,72.50988706060554,18.605817641088613,46.95821603615876,35.08367329985523,66.82541898187141,14.911904317385115,24.154361928274138,102.08442049518247,105.1819105802651,-3.097490085082626,90.74630594187155,91.85168587485849,91.29370835265514,-2.8278135645277422
