team,off_three_attempt_rate,off_two_make_rate,off_three_make_rate,off_reb_rate,off_turnover_rate,off_ft_attempt_rate,off_ft_make_rate,def_three_attempt_rate,def_two_make_rate,def_three_make_rate,def_reb_rate,def_turnover_rate,def_ft_attempt_rate,off_scoring_rate,def_scoring_rate,net_scoring_rate,off_pace,def_pace,total_pace,scoring_margin
LAC,29.476342798560413,50.789653652038815,38.05164839098251,25.15490890913078,14.024670730726438,26.542487152919712,78.8076015098066,33.216278715714346,51.26356519273361,34.910168390053315,73.9125998270082,12.90943663681053,24.649223850454746,111.85990079961545,110.90257354981001,0.9573272498054308,103.65226727113834,101.25035512748906,102.43494585321112,0.9806376499762283
ORL,35.948183610839315,50.91860064054965,35.53628218906443,24.634531186851778,13.342889876962442,19.403705420509617,77.76624030327177,34.499104685526916,51.50901317039587,35.08174136092203,76.78687148722578,13.1403799541878,20.673232598219766,109.09095036492668,108.85058913557948,0.24036122934720083,96.62586823695426,100.8280905777177,98.68008869860522,0.2371886743168757
MIN,31.57619395983272,50.64597619666077,35.19155266649262,27.5771237497494,13.018652752764199,22.98565005729251,78.6046148173411,37.18424471225795,51.88217834465492,36.73091062219005,72.37479759496932,14.422284883984169,21.465216813724926,110.99948194645381,111.64076412489005,-0.6412821784362421,99.56180815264491,101.4598994579046,100.49966751026926,-0.644486457131035
BKN,40.070703622721375,51.27939173286427,35.2751731146098,26.71739199916232,14.561540932648143,24.023908370953095,74.33932725614655,33.01822838588506,51.45692859015065,34.80353291288837,73.6153812751521,13.182773413080284,21.78010637742997,109.410702187574,110.14982534016697,-0.7391231525929669,100.59131989590043,102.55899349643367,101.5633790662991,-0.7506784492347753
MIA,36.87283679706517,50.88396822749529,35.0202710757692,27.545908748895066,14.791252826076192,21.514486808073787,69.9169042596316,37.712208564819626,49.6574189701765,35.67828375810807,74.40307069985451,14.238457168864585,22.429376976565383,107.21477959038242,108.05495147498763,-0.840171884605212,96.85105700682749,100.43333361065521,98.60748913893741,-0.8284723998604901
CHA,37.865001351324466,50.78115141338677,35.169282213702694,25.208963790331566,12.450697335481205,22.687394527508907,79.31715113758918,37.225768025428216,53.44451381522622,35.846882770405884,74.49812089213043,13.51273717872096,20.06982296366438,111.19964246754428,112.12973012539189,-0.9300876578476078,98.06335880850804,100.1409822929791,99.0890632129079,-0.9216151472200707
SAC,32.30997400614597,50.72529480350416,37.28921265921461,25.28407428316356,12.915446915650444,21.316360356568325,72.73306050039903,37.98829772071212,53.5997288639978,35.12782554262212,72.99820329777617,15.051035716377353,22.65112934551867,110.21106579914901,111.13619346999073,-0.925127670841718,107.67863261506403,99.97376140480858,103.68082313321129,-0.9591799841617987
NOP,32.405968635004385,53.376658018417956,34.60451039187131,26.892044180218477,14.078199828677915,21.941733348900566,76.0362936884697,36.29368410293799,52.44054498573383,35.99333958277741,74.37880253939397,13.104883502045972,22.06131239136435,111.15025198887913,112.18276865659918,-1.0325166677200457,106.63628985014323,101.00884382792499,103.7439679119675,-1.0711737604452003
DAL,42.21022369291196,52.450075069959986,34.248380932776264,25.334125364859567,14.157658157826678,24.137357433677867,74.42787494771078,36.729791154900546,52.28770738660621,34.85746622149424,74.86314382566106,13.11238826395801,21.402267485794727,109.42326434601526,110.63577040895107,-1.212506062935816,97.48760821319834,101.33362521042814,99.37122008238097,-1.2048820683121624
LAL,34.36347467210759,53.90859348422816,33.71325348726879,25.48000009727931,14.931119912801611,21.607735513334557,70.45790494885857,36.69091004487214,51.1902998960098,35.07421845307951,74.0605762913515,13.734241745518341,21.13140295320865,108.10750050340093,109.33821214894874,-1.2307116455478138,105.87506693234123,100.9050516535552,103.32798640441567,-1.2716695617892053
MEM,34.36503461377398,50.686377425575024,34.50849500695322,23.188979064125196,14.306535753547886,22.72781223010827,77.11127012334332,38.38214089570873,50.82377713334903,35.75857975871969,74.42863255350484,15.347304702716825,24.164952050431037,106.89263022757096,108.49603222380738,-1.603401996236414,93.65175143147641,100.37454829842959,96.8945773866708,-1.5536095880627168
DET,39.21201037044909,50.23656058171326,34.86685414267081,27.016149391488952,14.042363979488465,22.63075334784861,74.64150321615152,33.00224044491659,52.990874197963436,35.00895131051795,75.93895265727303,14.217242424480078,23.39004069319266,108.46118875825567,110.13704463000937,-1.675855871753697,93.83417075811285,102.1635593227075,97.81972643605214,-1.6393176292119833
WAS,36.951320193446264,53.95546596179855,34.296955858193115,24.193863517517055,13.687477501020565,22.722592132999143,76.92860582816039,36.22902401940082,54.208753491335415,36.29380673198478,72.39175839672373,15.013364194689743,21.6859033830535,111.13382680040216,112.81191177154217,-1.6780849711400094,103.89684379613122,100.63074735657842,102.23542601421991,-1.715597319125588
ATL,40.2696457028045,51.84952765451571,35.18628044931916,26.979568062305642,15.944732909697223,22.018313329600314,75.26947480842209,38.02461158776494,54.10225375011112,35.77702757737895,73.27420344013677,14.29426112752758,25.820862744050153,108.19454197807323,113.66463883520875,-5.470096857135516,105.5505074244726,103.27953646560161,104.4002782546358,-5.710796339647567
PHX,33.480123464115465,52.50042002484846,33.4479630280065,23.627717904870522,15.15475048173825,21.74449830181922,77.71584937537038,34.18855299570024,53.52163400983999,36.29386868432818,70.50784062901792,15.199986805092921,25.547711067994644,107.01516879128137,113.45037344612912,-6.435204654847752,99.83061674381956,102.18896937585569,100.99380981033073,-6.499158350022489
CHI,29.61108665509184,49.848361670230645,35.19010080469967,22.978481255100284,14.045097541279361,20.30781506529631,78.14993052771055,36.542685409549854,53.50071546832894,36.1042351401558,74.54613935765056,13.282658613982058,21.466450547451327,105.97609777128407,112.94459165797568,-6.968493886691604,98.49858223763876,100.15679472517763,99.31856608835612,-6.9210082062168565
NYK,33.47466171651945,48.40284730733335,34.285203637119345,25.20124822280189,13.956854871965636,23.134207879083586,75.90331448818381,35.992529978507115,52.508913865223775,35.87492997289669,73.33735468709757,13.209863413453485,23.155661828796188,105.3503158158599,112.73261709371201,-7.3823012778521075,99.66149760671324,101.24941108116045,100.44700409918421,-7.415300467178236
CLE,33.23074825334725,49.27018959915581,35.468686608136856,26.38963815120104,13.765582756818445,20.78015991487274,78.64754960918312,35.87979029176391,55.575149068276765,36.84939047257358,74.13731987424157,12.893020326391156,20.788384896369738,107.94981615701502,116.16191377895915,-8.212097621944125,92.58892252298529,102.50910003876693,97.29467550460994,-7.989933733392325
